S.No,Flight Number,Date,From,To,Aircraft,Flight time,STD,ATD,STA,Unnamed: 10,ATA,Unnamed: 12,Unnamed: 13,__sheet__,dep_delay_min,arr_delay_min
,AI2183,2025-07-25,Mumbai(BOM),Dhaka(DAC),A20N(VT-TNV),02:41:00,2025-07-25 07:25:00,2025-07-25 07:40:00,2025-07-25 10:45:00,,2025-07-25 10:50:00,,,6AM - 9AM,15.0,5.0
,AI2183,2025-07-24,Mumbai(BOM),Dhaka(DAC),A20N(VT-TQB),02:36:00,2025-07-24 07:25:00,2025-07-24 07:42:00,2025-07-24 10:45:00,,2025-07-24 10:48:00,,,6AM - 9AM,17.0,3.0
,AI2183,2025-07-23,Mumbai(BOM),Dhaka(DAC),A20N(VT-TNR),02:50:00,2025-07-23 07:25:00,2025-07-23 07:38:00,2025-07-23 10:45:00,,2025-07-23 10:57:00,,,6AM - 9AM,13.0,12.0
,AI2183,2025-07-22,Mumbai(BOM),Dhaka(DAC),A20N(VT-TNV),02:46:00,2025-07-22 07:25:00,2025-07-22 08:06:00,2025-07-22 10:45:00,,2025-07-22 11:23:00,,,6AM - 9AM,41.0,38.0
,AI2183,2025-07-21,Mumbai(BOM),Dhaka(DAC),A20N(VT-TNR),02:52:00,2025-07-21 07:25:00,2025-07-21 08:23:00,2025-07-21 10:45:00,,2025-07-21 11:45:00,,,6AM - 9AM,58.0,60.0
,AI2183,2025-07-20,Mumbai(BOM),Dhaka(DAC),A20N(VT-TQJ),02:39:00,2025-07-20 07:25:00,2025-07-20 07:53:00,2025-07-20 10:45:00,,2025-07-20 11:02:00,,,6AM - 9AM,28.0,17.0
,AI2183,2025-07-19,Mumbai(BOM),Dhaka(DAC),A20N(VT-TNU),02:41:00,2025-07-19 07:25:00,2025-07-19 07:43:00,2025-07-19 10:45:00,,2025-07-19 10:54:00,,,6AM - 9AM,18.0,9.0
,AI2183,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
32.0,6E5172,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,6E5172,2025-07-25,Mumbai(BOM),Bhopal(BHO),A20N(VT-ISJ),01:10:00,2025-07-25 07:25:00,2025-07-25 07:30:00,2025-07-25 09:00:00,,2025-07-25 08:40:00,,,6AM - 9AM,5.0,-20.0
,6E5172,2025-07-24,Mumbai(BOM),Bhopal(BHO),A21N(VT-ICG),01:06:00,2025-07-24 07:25:00,2025-07-24 07:22:00,2025-07-24 09:00:00,,2025-07-24 08:28:00,,,6AM - 9AM,-3.0,-32.0
,6E5172,2025-07-23,Mumbai(BOM),Bhopal(BHO),A20N(VT-IQG),01:07:00,2025-07-23 07:25:00,2025-07-23 07:23:00,2025-07-23 09:00:00,,2025-07-23 08:30:00,,,6AM - 9AM,-2.0,-30.0
,6E5172,2025-07-22,Mumbai(BOM),Bhopal(BHO),A20N(VT-IIH),01:06:00,2025-07-22 07:25:00,2025-07-22 07:23:00,2025-07-22 09:00:00,,2025-07-22 08:30:00,,,6AM - 9AM,-2.0,-30.0
,6E5172,2025-07-21,Mumbai(BOM),Bhopal(BHO),A20N(VT-IIS),01:06:00,2025-07-21 07:25:00,2025-07-21 07:27:00,2025-07-21 09:00:00,,2025-07-21 08:33:00,,,6AM - 9AM,2.0,-27.0
,6E5172,2025-07-20,Mumbai(BOM),Bhopal(BHO),A20N(VT-IVY),01:05:00,2025-07-20 07:25:00,2025-07-20 07:31:00,2025-07-20 09:00:00,,2025-07-20 08:36:00,,,6AM - 9AM,6.0,-24.0
,6E5172,2025-07-19,Mumbai(BOM),Bhopal(BHO),A20N(VT-IVY),01:04:00,2025-07-19 07:25:00,2025-07-19 07:37:00,2025-07-19 09:00:00,,2025-07-19 08:41:00,,,6AM - 9AM,12.0,-19.0
,6E5172,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,6E5172,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,6E5172,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
33.0,6E5284,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,6E5284,2025-07-24,Mumbai(BOM),Goa(GOX),A20N(VT-IIH),00:42:00,2025-07-24 07:25:00,2025-07-24 07:25:00,2025-07-24 08:35:00,,2025-07-24 08:08:00,,,6AM - 9AM,0.0,-27.0
,6E5284,2025-07-23,Mumbai(BOM),Goa(GOX),A20N(VT-IQF),00:45:00,2025-07-23 07:25:00,2025-07-23 07:30:00,2025-07-23 08:35:00,,2025-07-23 08:15:00,,,6AM - 9AM,5.0,-20.0
,6E5284,2025-07-22,Mumbai(BOM),Goa(GOX),A20N(VT-IIW),00:50:00,2025-07-22 07:25:00,2025-07-22 07:27:00,2025-07-22 08:35:00,,2025-07-22 08:17:00,,,6AM - 9AM,2.0,-18.0
,6E5284,2025-07-21,Mumbai(BOM),Goa(GOX),A20N(VT-IPD),00:50:00,2025-07-21 07:25:00,2025-07-21 07:41:00,2025-07-21 08:35:00,,2025-07-21 08:31:00,,,6AM - 9AM,16.0,-4.0
,6E5284,2025-07-20,Mumbai(BOM),Goa(GOX),A20N(VT-IIX),00:46:00,2025-07-20 07:25:00,2025-07-20 07:22:00,2025-07-20 08:35:00,,2025-07-20 08:08:00,,,6AM - 9AM,-3.0,-27.0
,6E5284,2025-07-19,Mumbai(BOM),Goa(GOX),A20N(VT-ITV),00:46:00,2025-07-19 07:25:00,2025-07-19 07:35:00,2025-07-19 08:35:00,,2025-07-19 08:21:00,,,6AM - 9AM,10.0,-14.0
,6E5284,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
34.0,6E5296,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,6E5296,2025-07-25,Mumbai(BOM),Bengaluru(BLR),A21N(VT-NCM),01:26:00,2025-07-25 07:30:00,2025-07-25 07:48:00,2025-07-25 09:30:00,,2025-07-25 09:14:00,,,6AM - 9AM,18.0,-16.0
,6E5296,2025-07-24,Mumbai(BOM),Bengaluru(BLR),A21N(VT-ICF),01:23:00,2025-07-24 07:30:00,2025-07-24 07:40:00,2025-07-24 09:30:00,,2025-07-24 09:03:00,,,6AM - 9AM,10.0,-27.0
,6E5296,2025-07-23,Mumbai(BOM),Bengaluru(BLR),A21N(VT-NCK),01:24:00,2025-07-23 07:30:00,2025-07-23 07:35:00,2025-07-23 09:30:00,,2025-07-23 09:00:00,,,6AM - 9AM,5.0,-30.0
,6E5296,2025-07-22,Mumbai(BOM),Bengaluru(BLR),A21N(VT-NCK),01:18:00,2025-07-22 07:30:00,2025-07-22 07:40:00,2025-07-22 09:30:00,,2025-07-22 08:59:00,,,6AM - 9AM,10.0,-31.0
,6E5296,2025-07-21,Mumbai(BOM),Bengaluru(BLR),A21N(VT-NCK),01:18:00,2025-07-21 07:30:00,2025-07-21 07:46:00,2025-07-21 09:30:00,,2025-07-21 09:04:00,,,6AM - 9AM,16.0,-26.0
,6E5296,2025-07-20,Mumbai(BOM),Bengaluru(BLR),A21N(VT-NCK),01:19:00,2025-07-20 07:30:00,2025-07-20 07:34:00,2025-07-20 09:30:00,,2025-07-20 08:52:00,,,6AM - 9AM,4.0,-38.0
,6E5296,2025-07-19,Mumbai(BOM),Bengaluru(BLR),A21N(VT-NCJ),01:22:00,2025-07-19 07:30:00,2025-07-19 07:50:00,2025-07-19 09:30:00,,2025-07-19 09:12:00,,,6AM - 9AM,20.0,-18.0
,6E5296,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
35.0,6E5108,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,6E5108,2025-07-25,Mumbai(BOM),Coimbatore(CJB),A20N(VT-ISK),01:32:00,2025-07-25 07:35:00,2025-07-25 07:52:00,2025-07-25 09:30:00,,2025-07-25 09:24:00,,,6AM - 9AM,17.0,-6.0
,6E5108,2025-07-24,Mumbai(BOM),Coimbatore(CJB),A20N(VT-ISJ),01:28:00,2025-07-24 07:35:00,2025-07-24 07:47:00,2025-07-24 09:30:00,,2025-07-24 09:15:00,,,6AM - 9AM,12.0,-15.0
,6E5108,2025-07-23,Mumbai(BOM),Coimbatore(CJB),A20N(VT-IIH),01:27:00,2025-07-23 07:35:00,2025-07-23 07:37:00,2025-07-23 09:30:00,,2025-07-23 09:04:00,,,6AM - 9AM,2.0,-26.0
,6E5108,2025-07-22,Mumbai(BOM),Coimbatore(CJB),A20N(VT-IQG),01:27:00,2025-07-22 07:35:00,2025-07-22 07:33:00,2025-07-22 09:30:00,,2025-07-22 09:01:00,,,6AM - 9AM,-2.0,-29.0
,6E5108,2025-07-21,Mumbai(BOM),Coimbatore(CJB),A20N(VT-IVE),01:28:00,2025-07-21 07:35:00,2025-07-21 07:48:00,2025-07-21 09:30:00,,2025-07-21 09:16:00,,,6AM - 9AM,13.0,-14.0
,6E5108,2025-07-20,Mumbai(BOM),Coimbatore(CJB),A20N(VT-IQK),01:30:00,2025-07-20 07:35:00,2025-07-20 08:04:00,2025-07-20 09:30:00,,2025-07-20 09:34:00,,,6AM - 9AM,29.0,4.0
,6E5108,2025-07-19,Mumbai(BOM),Coimbatore(CJB),A20N(VT-IIW),01:29:00,2025-07-19 07:35:00,2025-07-19 07:51:00,2025-07-19 09:30:00,,2025-07-19 09:19:00,,,6AM - 9AM,16.0,-11.0
,6E5108,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
36.0,AI2851,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,AI2851,2025-07-25,Mumbai(BOM),Bengaluru(BLR),A20N(VT-TNW),01:28:00,2025-07-25 07:40:00,2025-07-25 08:14:00,2025-07-25 09:45:00,,2025-07-25 09:41:00,,,6AM - 9AM,34.0,-4.0
,AI2851,2025-07-24,Mumbai(BOM),Bengaluru(BLR),A20N(VT-TQT),01:23:00,2025-07-24 07:40:00,2025-07-24 07:43:00,2025-07-24 09:45:00,,2025-07-24 09:06:00,,,6AM - 9AM,3.0,-39.0
,AI2851,2025-07-23,Mumbai(BOM),Bengaluru(BLR),A20N(VT-TNH),01:24:00,2025-07-23 07:40:00,2025-07-23 07:51:00,2025-07-23 09:45:00,,2025-07-23 09:15:00,,,6AM - 9AM,11.0,-30.0
,AI2851,2025-07-22,Mumbai(BOM),Bengaluru(BLR),A20N(VT-ATV),01:31:00,2025-07-22 07:40:00,2025-07-22 07:58:00,2025-07-22 09:45:00,,2025-07-22 09:28:00,,,6AM - 9AM,18.0,-17.0
,AI2851,2025-07-21,Mumbai(BOM),Bengaluru(BLR),A20N(VT-TQX),01:20:00,2025-07-21 07:40:00,2025-07-21 08:08:00,2025-07-21 09:45:00,,2025-07-21 09:28:00,,,6AM - 9AM,28.0,-17.0
,AI2851,2025-07-20,Mumbai(BOM),Bengaluru(BLR),A20N(VT-TQC),01:18:00,2025-07-20 07:40:00,2025-07-20 07:58:00,2025-07-20 09:45:00,,2025-07-20 09:15:00,,,6AM - 9AM,18.0,-30.0
,AI2851,2025-07-19,Mumbai(BOM),Bengaluru(BLR),A20N(VT-TNP),01:29:00,2025-07-19 07:40:00,2025-07-19 07:57:00,2025-07-19 09:45:00,,2025-07-19 09:26:00,,,6AM - 9AM,17.0,-19.0
,AI2851,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
37.0,6E6543,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,6E6543,2025-07-25,Mumbai(BOM),Varanasi(VNS),A21N(VT-ILV),01:52:00,2025-07-25 07:40:00,2025-07-25 08:00:00,2025-07-25 09:55:00,,2025-07-25 09:52:00,,,6AM - 9AM,20.0,-3.0
,6E6543,2025-07-24,Mumbai(BOM),Varanasi(VNS),A21N(VT-ILZ),01:45:00,2025-07-24 07:40:00,2025-07-24 07:51:00,2025-07-24 09:55:00,,2025-07-24 09:36:00,,,6AM - 9AM,11.0,-19.0
,6E6543,2025-07-23,Mumbai(BOM),Varanasi(VNS),A21N(VT-ILZ),01:52:00,2025-07-23 07:40:00,2025-07-23 07:44:00,2025-07-23 09:55:00,,2025-07-23 09:35:00,,,6AM - 9AM,4.0,-20.0
,6E6543,2025-07-22,Mumbai(BOM),Varanasi(VNS),A21N(VT-IRV),01:51:00,2025-07-22 07:40:00,2025-07-22 08:09:00,2025-07-22 09:55:00,,2025-07-22 10:00:00,,,6AM - 9AM,29.0,5.0
,6E6543,2025-07-21,Mumbai(BOM),Varanasi(VNS),A21N(VT-IMM),01:50:00,2025-07-21 07:40:00,2025-07-21 07:54:00,2025-07-21 09:55:00,,2025-07-21 09:44:00,,,6AM - 9AM,14.0,-11.0
,6E6543,2025-07-20,Mumbai(BOM),Varanasi(VNS),A21N(VT-ICT),01:48:00,2025-07-20 07:40:00,2025-07-20 07:47:00,2025-07-20 09:55:00,,2025-07-20 09:35:00,,,6AM - 9AM,7.0,-20.0
,6E6543,2025-07-19,Mumbai(BOM),Varanasi(VNS),A21N(VT-ICQ),01:49:00,2025-07-19 07:40:00,2025-07-19 07:52:00,2025-07-19 09:55:00,,2025-07-19 09:41:00,,,6AM - 9AM,12.0,-14.0
,6E6543,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
38.0,QP1524,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,QP1524,2025-07-25,Mumbai(BOM),Lucknow(LKO),B38M(VT-YBF),01:48:00,2025-07-25 07:45:00,2025-07-25 08:11:00,2025-07-25 10:00:00,,2025-07-25 09:59:00,,,6AM - 9AM,26.0,-1.0
,QP1524,2025-07-24,Mumbai(BOM),Lucknow(LKO),B38M(VT-YAI),01:47:00,2025-07-24 07:45:00,2025-07-24 08:07:00,2025-07-24 10:00:00,,2025-07-24 09:54:00,,,6AM - 9AM,22.0,-6.0
,QP1524,2025-07-22,Mumbai(BOM),Lucknow(LKO),B38M(VT-YAQ),01:49:00,2025-07-22 07:45:00,2025-07-22 08:02:00,2025-07-22 10:00:00,,2025-07-22 09:51:00,,,6AM - 9AM,17.0,-9.0
,QP1524,2025-07-21,Mumbai(BOM),Lucknow(LKO),B38M(VT-YAM),01:43:00,2025-07-21 07:45:00,2025-07-21 09:03:00,2025-07-21 10:00:00,,2025-07-21 10:45:00,,,6AM - 9AM,78.0,45.0
,QP1524,2025-07-20,Mumbai(BOM),Lucknow(LKO),B38M(VT-YAS),01:49:00,2025-07-20 07:50:00,2025-07-20 08:17:00,2025-07-20 10:00:00,,2025-07-20 10:06:00,,,6AM - 9AM,27.0,6.0
,QP1524,2025-07-19,Mumbai(BOM),Lucknow(LKO),B38M(VT-YAG),01:45:00,2025-07-19 07:50:00,2025-07-19 08:16:00,2025-07-19 10:00:00,,2025-07-19 10:02:00,,,6AM - 9AM,26.0,2.0
,QP1524,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
39.0,AI2354,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,AI2354,2025-07-25,Mumbai(BOM),Bangkok(BKK),A20N(VT-RTS),04:08:00,2025-07-25 07:45:00,2025-07-25 08:21:00,2025-07-25 13:35:00,,2025-07-25 13:58:00,,,6AM - 9AM,36.0,23.0
,AI2354,2025-07-24,Mumbai(BOM),Bangkok(BKK),A20N(VT-EXN),04:11:00,2025-07-24 07:45:00,2025-07-24 07:56:00,2025-07-24 13:35:00,,2025-07-24 13:36:00,,,6AM - 9AM,11.0,1.0
,AI2354,2025-07-23,Mumbai(BOM),Bangkok(BKK),A20N(VT-EXU),04:30:00,2025-07-23 07:45:00,2025-07-23 08:07:00,2025-07-23 13:35:00,,2025-07-23 14:07:00,,,6AM - 9AM,22.0,32.0
,AI2354,2025-07-22,Mumbai(BOM),Bangkok(BKK),A20N(VT-RTS),04:11:00,2025-07-22 07:45:00,2025-07-22 08:16:00,2025-07-22 13:35:00,,2025-07-22 13:58:00,,,6AM - 9AM,31.0,23.0
,AI2354,2025-07-21,Mumbai(BOM),Bangkok(BKK),A20N(VT-RTU),04:16:00,2025-07-21 07:45:00,2025-07-21 08:01:00,2025-07-21 13:35:00,,2025-07-21 13:46:00,,,6AM - 9AM,16.0,11.0
,AI2354,2025-07-20,Mumbai(BOM),Bangkok(BKK),A20N(VT-RTT),04:05:00,2025-07-20 07:45:00,2025-07-20 08:12:00,2025-07-20 13:35:00,,2025-07-20 13:47:00,,,6AM - 9AM,27.0,12.0
,AI2354,2025-07-19,Mumbai(BOM),Bangkok(BKK),A20N(VT-RTN),04:09:00,2025-07-19 07:45:00,2025-07-19 08:06:00,2025-07-19 13:35:00,,2025-07-19 13:45:00,,,6AM - 9AM,21.0,10.0
,AI2354,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
40.0,AI2970,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,AI2970,2025-07-25,Mumbai(BOM),Delhi(DEL),A20N(VT-TNI),01:47:00,2025-07-25 07:45:00,2025-07-25 08:03:00,2025-07-25 09:55:00,,2025-07-25 09:49:00,,,6AM - 9AM,18.0,-6.0
,AI2970,2025-07-24,Mumbai(BOM),Delhi(DEL),A20N(VT-TNB),01:46:00,2025-07-24 07:45:00,2025-07-24 08:12:00,2025-07-24 09:55:00,,2025-07-24 09:58:00,,,6AM - 9AM,27.0,3.0
,AI2970,2025-07-23,Mumbai(BOM),Delhi(DEL),A20N(VT-TNX),01:54:00,2025-07-23 07:45:00,2025-07-23 08:12:00,2025-07-23 09:55:00,,2025-07-23 10:07:00,,,6AM - 9AM,27.0,12.0
,AI2970,2025-07-21,Mumbai(BOM),Delhi(DEL),A20N(VT-TQN),01:41:00,2025-07-21 07:45:00,2025-07-21 08:45:00,2025-07-21 09:55:00,,2025-07-21 10:25:00,,,6AM - 9AM,60.0,30.0
,AI2970,2025-07-20,Mumbai(BOM),Delhi(DEL),A20N(VT-TNI),01:45:00,2025-07-20 07:45:00,2025-07-20 07:55:00,2025-07-20 09:55:00,,2025-07-20 09:40:00,,,6AM - 9AM,10.0,-15.0
,AI2970,2025-07-19,Mumbai(BOM),Delhi(DEL),A20N(VT-EXR),01:46:00,2025-07-19 07:45:00,2025-07-19 07:56:00,2025-07-19 09:55:00,,2025-07-19 09:42:00,,,6AM - 9AM,11.0,-13.0
,AI2970,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
41.0,6E5329,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,6E5329,2025-07-25,Mumbai(BOM),Kolkata(CCU),A21N(VT-IBF),02:34:00,2025-07-25 07:45:00,2025-07-25 08:05:00,2025-07-25 10:45:00,,2025-07-25 10:39:00,,,6AM - 9AM,20.0,-6.0
,6E5329,2025-07-24,Mumbai(BOM),Kolkata(CCU),A21N(VT-IMC),02:21:00,2025-07-24 07:45:00,2025-07-24 08:15:00,2025-07-24 10:45:00,,2025-07-24 10:36:00,,,6AM - 9AM,30.0,-9.0
,6E5329,2025-07-23,Mumbai(BOM),Kolkata(CCU),A21N(VT-ICO),02:23:00,2025-07-23 07:45:00,2025-07-23 08:09:00,2025-07-23 10:45:00,,2025-07-23 10:33:00,,,6AM - 9AM,24.0,-12.0
,6E5329,2025-07-22,Mumbai(BOM),Kolkata(CCU),A21N(VT-IBD),02:28:00,2025-07-22 07:45:00,2025-07-22 08:12:00,2025-07-22 10:45:00,,2025-07-22 10:40:00,,,6AM - 9AM,27.0,-5.0
,6E5329,2025-07-21,Mumbai(BOM),Kolkata(CCU),A21N(VT-IBM),02:25:00,2025-07-21 07:45:00,2025-07-21 08:52:00,2025-07-21 10:45:00,,2025-07-21 11:17:00,,,6AM - 9AM,67.0,32.0
,6E5329,2025-07-20,Mumbai(BOM),Kolkata(CCU),A21N(VT-IBQ),02:28:00,2025-07-20 07:45:00,2025-07-20 08:23:00,2025-07-20 10:45:00,,2025-07-20 10:51:00,,,6AM - 9AM,38.0,6.0
,6E5329,2025-07-19,Mumbai(BOM),Kolkata(CCU),A21N(VT-IMH),02:26:00,2025-07-19 07:45:00,2025-07-19 08:09:00,2025-07-19 10:45:00,,2025-07-19 10:35:00,,,6AM - 9AM,24.0,-10.0
,6E5329,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
42.0,6E5305,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,6E5305,2025-07-25,Mumbai(BOM),Siliguri(IXB),A20N(VT-IIH),02:39:00,2025-07-25 07:50:00,2025-07-25 08:17:00,2025-07-25 10:55:00,,2025-07-25 10:56:00,,,6AM - 9AM,27.0,1.0
,6E5305,2025-07-24,Mumbai(BOM),Siliguri(IXB),A20N(VT-IQO),02:32:00,2025-07-24 07:50:00,2025-07-24 08:03:00,2025-07-24 10:55:00,,2025-07-24 10:36:00,,,6AM - 9AM,13.0,-19.0
,6E5305,2025-07-23,Mumbai(BOM),Siliguri(IXB),A20N(VT-IXI),02:38:00,2025-07-23 07:50:00,2025-07-23 08:19:00,2025-07-23 10:55:00,,2025-07-23 10:58:00,,,6AM - 9AM,29.0,3.0
,6E5305,2025-07-22,Mumbai(BOM),Siliguri(IXB),A20N(VT-IQF),02:29:00,2025-07-22 07:50:00,2025-07-22 08:03:00,2025-07-22 10:55:00,,2025-07-22 10:31:00,,,6AM - 9AM,13.0,-24.0
,6E5305,2025-07-21,Mumbai(BOM),Siliguri(IXB),A20N(VT-IIH),02:37:00,2025-07-21 07:50:00,2025-07-21 08:37:00,2025-07-21 10:55:00,,2025-07-21 11:14:00,,,6AM - 9AM,47.0,19.0
,6E5305,2025-07-20,Mumbai(BOM),Siliguri(IXB),A20N(VT-IIS),02:35:00,2025-07-20 07:50:00,2025-07-20 08:07:00,2025-07-20 10:55:00,,2025-07-20 10:42:00,,,6AM - 9AM,17.0,-13.0
,6E5305,2025-07-19,Mumbai(BOM),Siliguri(IXB),A20N(VT-IQK),02:29:00,2025-07-19 07:50:00,2025-07-19 08:03:00,2025-07-19 10:55:00,,2025-07-19 10:33:00,,,6AM - 9AM,13.0,-22.0
,6E5305,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
43.0,6E333,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,6E333,2025-07-25,Mumbai(BOM),Delhi(DEL),A21N(VT-NCR),01:46:00,2025-07-25 08:05:00,2025-07-25 08:34:00,2025-07-25 10:15:00,,2025-07-25 10:20:00,,,6AM - 9AM,29.0,5.0
,6E333,2025-07-24,Mumbai(BOM),Delhi(DEL),A21N(VT-NCG),01:38:00,2025-07-24 08:05:00,2025-07-24 08:24:00,2025-07-24 10:15:00,,2025-07-24 10:01:00,,,6AM - 9AM,19.0,-14.0
,6E333,2025-07-23,Mumbai(BOM),Delhi(DEL),A21N(VT-NCL),01:49:00,2025-07-23 08:05:00,2025-07-23 08:25:00,2025-07-23 10:15:00,,2025-07-23 10:14:00,,,6AM - 9AM,20.0,-1.0
,6E333,2025-07-22,Mumbai(BOM),Delhi(DEL),A21N(VT-NCJ),01:50:00,2025-07-22 08:05:00,2025-07-22 08:23:00,2025-07-22 10:15:00,,2025-07-22 10:13:00,,,6AM - 9AM,18.0,-2.0
,6E333,2025-07-21,Mumbai(BOM),Delhi(DEL),A21N(VT-NCJ),01:43:00,2025-07-21 08:05:00,2025-07-21 08:59:00,2025-07-21 10:15:00,,2025-07-21 10:42:00,,,6AM - 9AM,54.0,27.0
,6E333,2025-07-20,Mumbai(BOM),Delhi(DEL),A21N(VT-NCC),01:40:00,2025-07-20 08:05:00,2025-07-20 08:26:00,2025-07-20 10:15:00,,2025-07-20 10:06:00,,,6AM - 9AM,21.0,-9.0
,6E333,2025-07-19,Mumbai(BOM),Delhi(DEL),A21N(VT-NCN),01:42:00,2025-07-19 08:05:00,2025-07-19 08:19:00,2025-07-19 10:15:00,,2025-07-19 10:01:00,,,6AM - 9AM,14.0,-14.0
,6E333,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
44.0,6E1451,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,6E1451,2025-07-25,Mumbai(BOM),Dubai(DXB),A20N(VT-IPD),02:34:00,2025-07-25 08:10:00,2025-07-25 08:30:00,2025-07-25 09:40:00,,2025-07-25 09:34:00,,,6AM - 9AM,20.0,-6.0
,6E1451,2025-07-24,Mumbai(BOM),Dubai(DXB),A20N(VT-IPI),02:24:00,2025-07-24 08:10:00,2025-07-24 08:26:00,2025-07-24 09:40:00,,2025-07-24 09:21:00,,,6AM - 9AM,16.0,-19.0
,6E1451,2025-07-23,Mumbai(BOM),Dubai(DXB),A20N(VT-IIO),02:20:00,2025-07-23 08:10:00,2025-07-23 08:32:00,2025-07-23 09:40:00,,2025-07-23 09:21:00,,,6AM - 9AM,22.0,-19.0
,6E1451,2025-07-22,Mumbai(BOM),Dubai(DXB),A20N(VT-IZE),02:28:00,2025-07-22 08:10:00,2025-07-22 08:28:00,2025-07-22 09:40:00,,2025-07-22 09:26:00,,,6AM - 9AM,18.0,-14.0
,6E1451,2025-07-21,Mumbai(BOM),Dubai(DXB),A20N(VT-IZE),02:26:00,2025-07-21 08:10:00,2025-07-21 09:16:00,2025-07-21 09:40:00,,2025-07-21 10:12:00,,,6AM - 9AM,66.0,32.0
,6E1451,2025-07-20,Mumbai(BOM),Dubai(DXB),A20N(VT-IQO),02:25:00,2025-07-20 08:10:00,2025-07-20 08:40:00,2025-07-20 09:40:00,,2025-07-20 09:35:00,,,6AM - 9AM,30.0,-5.0
,6E1451,2025-07-19,Mumbai(BOM),Dubai(DXB),A20N(VT-IIX),02:30:00,2025-07-19 08:10:00,2025-07-19 08:36:00,2025-07-19 09:40:00,,2025-07-19 09:35:00,,,6AM - 9AM,26.0,-5.0
,6E1451,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
45.0,6E5204,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,6E5204,2025-07-25,Mumbai(BOM),Chennai(MAA),A21N(VT-IWR),01:44:00,2025-07-25 08:15:00,2025-07-25 08:47:00,2025-07-25 10:10:00,,2025-07-25 10:31:00,,,6AM - 9AM,32.0,21.0
,6E5204,2025-07-24,Mumbai(BOM),Chennai(MAA),A21N(VT-ICO),01:39:00,2025-07-24 08:15:00,2025-07-24 08:29:00,2025-07-24 10:10:00,,2025-07-24 10:08:00,,,6AM - 9AM,14.0,-2.0
,6E5204,2025-07-23,Mumbai(BOM),Chennai(MAA),A21N(VT-ILH),01:35:00,2025-07-23 08:15:00,2025-07-23 08:35:00,2025-07-23 10:10:00,,2025-07-23 10:09:00,,,6AM - 9AM,20.0,-1.0
,6E5204,2025-07-22,Mumbai(BOM),Chennai(MAA),A21N(VT-IBW),01:34:00,2025-07-22 08:15:00,2025-07-22 08:32:00,2025-07-22 10:10:00,,2025-07-22 10:06:00,,,6AM - 9AM,17.0,-4.0
,6E5204,2025-07-21,Mumbai(BOM),Chennai(MAA),A21N(VT-IBF),01:31:00,2025-07-21 08:15:00,2025-07-21 09:08:00,2025-07-21 10:10:00,,2025-07-21 10:39:00,,,6AM - 9AM,53.0,29.0
,6E5204,2025-07-20,Mumbai(BOM),Chennai(MAA),A21N(VT-IRZ),01:31:00,2025-07-20 08:15:00,2025-07-20 08:32:00,2025-07-20 10:10:00,,2025-07-20 10:04:00,,,6AM - 9AM,17.0,-6.0
,6E5204,2025-07-19,Mumbai(BOM),Chennai(MAA),A21N(VT-IBY),01:34:00,2025-07-19 08:15:00,2025-07-19 08:41:00,2025-07-19 10:10:00,,2025-07-19 10:15:00,,,6AM - 9AM,26.0,5.0
,6E5204,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
46.0,6E6258,2025-07-19,,,,,,,,,,,,6AM - 9AM,,
,6E6258,2025-07-25,Mumbai(BOM),Goa(GOX),A21N(VT-ILO),00:41:00,2025-07-25 08:15:00,2025-07-25 08:39:00,2025-07-25 09:30:00,,2025-07-25 09:20:00,,,6AM - 9AM,24.0,-10.0
